ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,health
S11744,0000012_16_44_26,3,0.6966031637755169,0.3033968362244831,0.0011196959722173,0.00033971221550402553,0.0
S11745,0000012_16_49_23,3,0.8474698170138205,0.15253018298617949,0.0011605601729067893,0.00017702045553994467,0.0
S11747,0000011_19_32_31,3,0.7595181640115096,0.24048183598849038,0.0011092535925827907,0.0002667553405211384,0.0
S11748,0000012_21_39_15,3,0.5962709081265363,0.40372909187346373,0.0011698362958208846,0.0004722969453523824,0.0
S11750,0000011_18_53_24,3,0.35079408706947096,0.649205912930529,0.0010246545929998394,0.0006652118204869203,0.0
S11751,0000011_24_57_15,3,0.7069060689291484,0.2930939310708516,0.0012846739143953325,0.00037653012771430666,0.0
S11752,0000011_22_28_18,3,0.8062212331922544,0.19377876680774564,0.0009888892577528956,0.00019162574087678303,0.0
S11753,0000011_21_35_27,3,0.6590767100022976,0.3409232899977024,0.0010362234596468596,0.00035327271103560877,0.0
S11754,0000011_21_41_12,3,0.6800869605311358,0.3199130394688642,0.0010798339774068446,0.00034545296983397647,0.0
S11755,0000008_3_57_17,3,0.23667825661957395,0.763321743380426,0.0010548361141646592,0.0008051793416448018,0.0
S11756,0000008_4_40_26,3,0.26958383221677845,0.7304161677832215,0.001057570836201023,0.0007724668373372482,0.0
S11757,0000007_1_48_25,3,0.5777749057181205,0.4222250942818795,0.001029535159304477,0.0004346955797038426,0.0
S11758,0000007_6_33_25,3,0.16125766083186102,0.838742339168139,0.0010265962605704043,0.0008610497489720852,0.0
S11761,0000008_2_26_16,3,0.21843324507223016,0.7815667549277698,0.0011417779881983247,0.0008923757170841221,0.0
S11762,0000007_3_21_18,3,0.3023969964932016,0.6976030035067984,0.0010494421873507786,0.0007320940219026473,0.0
S11765,0000007_2_40_31,3,0.24527159563763135,0.7547284043623687,0.0012222382675201738,0.0009224579373961267,0.0
S11767,0000009_9_37_27,3,0.5428861919684901,0.4571138080315099,0.0010626673201339371,0.0004857599053770636,0.0
S11769,0000009_9_40_31,3,0.3006063573727763,0.6993936426272237,0.0010178320510504434,0.0007118652657669079,0.0
S11772,0000023_14_14_25,3,0.5442836807046972,0.45571631929530276,0.001142437606974571,0.0005206274612749852,0.0
S11773,0000023_10_16_26,3,0.5743537665025604,0.4256462334974396,0.0012733052137755606,0.0005419775683362195,0.0
S11774,0000025_16_46_26,3,0.9705690936935935,0.029430906306406546,0.0011358839181510455,3.343009317005738e-05,0.0
S11779,0000025_11_47_19,3,0.9226482012024245,0.07735179879757548,0.0011996073902045654,9.279178948318816e-05,0.0
S11780,0000025_9_52_23,3,0.8762548286340269,0.12374517136597307,0.0012391297150849846,0.0001533363189378608,0.0
S11782,0000025_14_17_26,3,0.9604395003356816,0.039560499664318405,0.0011084697784535,4.385161829841678e-05,0.0
S11784,0000025_9_40_17,3,0.8931504088592344,0.10684959114076564,0.001179326709278569,0.00012601057670779967,0.0
S11785,0000004_10_40_23,3,0.21230012284433414,0.7876998771556658,0.001099731440770864,0.000866258320799433,0.0
S11786,0000004_22_60_26,3,0.3803818281540356,0.6196181718459643,0.00117021690724424,0.0007250876607299144,0.0
S11789,0000006_10_41_18,3,0.3835773543424807,0.6164226456575193,0.0010694541839885493,0.0006592357775037249,0.0
S11791,0000006_10_40_15,3,0.5207171802207494,0.4792828197792506,0.0011408114138891164,0.0005467713112851294,0.0
S11797,0000003_14_29_18,3,0.15574222421519404,0.844257775784806,0.0012520721263289975,0.0010570716284966722,0.0
S11799,0000005_22_36_18,3,0.17605936916896003,0.82394063083104,0.0011609067587057926,0.0009565182471040686,0.0
S11800,0000003_21_44_23,3,0.1533221356756997,0.8466778643243003,0.0011902423030458358,0.0010077518111712847,0.0
S11801,0000003_14_27_26,3,0.2193060778363963,0.7806939221636037,0.0013304119059028743,0.0010386444889124702,0.0
S11802,0000005_22_20_25,3,0.198171565012847,0.801828434987153,0.0012996599290691026,0.0010421042869409927,0.0
S11803,0000004_5_51_15,3,0.10054231465688178,0.8994576853431182,0.0011432663132303017,0.0010283196718288876,0.0
S11804,0000004_5_21_25,3,0.169994727753486,0.830005272246514,0.0011559135670957676,0.0009594143549507617,0.0
S11806,0000004_3_34_27,3,0.14578352293674907,0.854216477063251,0.0010725795698214697,0.0009162151415029131,0.0
S11807,0000004_5_31_24,3,0.13062673679074474,0.8693732632092552,0.0011109022426826626,0.0009657887078275063,0.0
S11810,0000004_5_46_19,3,0.1611512420224669,0.8388487579775331,0.001110621682851821,0.0009316436192431678,0.0
S11813,0000004_8_62_26,3,0.44289066159739515,0.5571093384026049,0.001167651228611152,0.0006505094034565476,0.0
S11815,0000015_15_29_29,3,0.28336130964841155,0.7166386903515884,0.0010169912074758157,0.0007288152470245491,0.0
S11816,0000015_19_40_27,3,0.22565735397813025,0.7743426460218698,0.0011070837426277878,0.0008572621546341959,0.0
S11817,0000015_13_53_22,3,0.10967409278536308,0.8903259072146369,0.0011660945483723695,0.0010382041866776723,0.0
S11818,0000015_15_55_29,3,0.2887683212456431,0.7112316787543569,0.0010227669893884109,0.000727424282837259,0.0
S11819,0000015_12_50_17,3,0.1669850496288261,0.8330149503711739,0.0012120199774507026,0.0010096307613649683,0.0
S11820,0000015_15_23_14,3,0.3105558623045118,0.6894441376954882,0.0010255432257502079,0.0007070547649468015,0.0
S11821,0000015_14_14_20,3,0.17280226063593282,0.8271977393640672,0.0011535734373348543,0.0009542333395538278,0.0
S11822,0000015_11_52_19,3,0.22545120228959709,0.7745487977104029,0.0011430060414178353,0.0008853139551559113,0.0
S11823,0000015_13_51_28,3,0.08237379111133657,0.9176262088886634,0.0012328833217376575,0.0011313260485281888,0.0
S11824,0000012_2_39_19,3,0.2765148947428988,0.7234851052571012,0.0010738382994120923,0.0007769060150792641,0.0
S11825,0000012_2_18_18,3,0.39926812931590366,0.6007318706840963,0.001114643685404278,0.0006696019862791273,0.0
S11826,0000012_2_39_27,3,0.24518015001305343,0.7548198499869465,0.0011775620357858678,0.0008888471992022121,0.0
S11832,0000026_1_17_26,3,0.89710254804334,0.10289745195666,0.0011447352772404793,0.00011779034319294609,0.0
S11835,0000022_22_15_19,3,0.993733296065581,0.006266703934418971,0.0011474924905327476,7.190995705137794e-06,0.0
S11836,0000022_23_34_23,3,0.9910784402079685,0.008921559792031464,0.0010692563498251554,9.539434457974435e-06,0.0
S11839,0000022_20_55_17,3,0.9704808428884288,0.02951915711157116,0.0009219279750528072,2.721453674113647e-05,0.0
S11840,0000022_21_51_27,3,0.962187673935372,0.03781232606462803,0.0010430977331702688,3.944195160390857e-05,0.0
S11841,0000022_22_51_15,3,0.9954794273333176,0.0045205726666823765,0.0010621165160957825,4.801374891494507e-06,0.0
S11842,0000022_21_50_17,3,0.9841197130667684,0.015880286933231624,0.001039889211682954,1.651373906029735e-05,0.0
S11845,0000022_21_41_19,3,0.9879850094532514,0.012014990546748594,0.0009707551145208598,1.166361352417598e-05,0.005353930345043
S11848,0000022_19_52_16,3,0.9800801251755925,0.01991987482440749,0.0010683243263954884,2.128088685366758e-05,0.0
S11849,0000022_18_23_18,3,0.9368364348698736,0.06316356513012644,0.0012504837644239102,7.898501269835534e-05,0.0
S11850,0000022_18_64_25,3,0.8252717955000446,0.1747282044999554,0.0011866652556396374,0.00020734388946039444,0.0
S11852,0000022_17_30_19,3,0.9602728582896709,0.039727141710329095,0.0011929532145068284,4.739262140650539e-05,0.0
S11853,0000022_18_52_27,3,0.9232689101447565,0.07673108985524346,0.0011908909435342802,9.137835999612452e-05,0.0
S11854,0000022_18_56_22,3,0.9801804674700784,0.019819532529921635,0.001105306954346008,2.1906667137209313e-05,0.0
S11855,0000022_17_47_12,3,0.9637468862096129,0.03625311379038709,0.0014194144811000115,5.1458194699041965e-05,0.0
S11856,0000022_18_22_23,3,0.9070188024783213,0.09298119752167866,0.0011732380411763371,0.00010908907804656437,0.0
S11858,0000022_17_34_22,3,0.9661162832972959,0.03388371670270407,0.001270910496783628,4.306317122750934e-05,0.0
S11860,0000022_16_46_20,3,0.9836578547829448,0.016342145217055237,0.0009594821788497887,1.5679997099939812e-05,0.0
S11861,0000021_6_53_28,3,0.7961261612549289,0.20387383874507115,0.0010807837706280964,0.00022034353617132247,0.0
S11862,0000021_1_54_25,3,0.9295071401610321,0.07049285983896791,0.0011259623608495628,7.937230688732164e-05,0.0
S11863,0000021_3_59_22,3,0.803644024779575,0.19635597522042503,0.001264526730164652,0.0002482973792937755,0.0
S11865,0000021_8_37_29,3,0.597515429218964,0.40248457078103606,0.0012516669978850435,0.0005037766544045497,0.0
S11866,0000021_17_36_29,3,0.49779929139191476,0.5022007086080853,0.0013591069606867043,0.000682544478731044,0.0
S11868,0000021_11_23_29,3,0.5551104645832876,0.4448895354167124,0.000942763570203038,0.0004194256467554307,0.0
S11869,0000010_21_19_16,3,0.21935323837833703,0.780646761621663,0.0013510388993650114,0.0010546841416141921,0.0
S11870,0000010_12_37_29,3,0.6939908549883977,0.30600914501160226,0.001048291867187274,0.00032078689800059385,0.0
S11875,0000001_15_37_20,3,0.5413237665257709,0.45867623347422914,0.0012039439329930895,0.00055222046849942,0.0
S11878,0000001_11_51_17,3,0.6358480699869101,0.3641519300130899,0.0012335237625438868,0.0004491900588473648,0.0
S11879,0000001_16_28_28,3,0.4933980524647775,0.5066019475352225,0.00120618553476794,0.0006110559410022522,0.0
S11880,0000008_14_58_16,3,0.4422372884843323,0.5577627115156677,0.0010116023711635956,0.000564234081515886,0.0
S11881,0000008_14_42_20,3,0.5486931806139489,0.4513068193860511,0.0010361673805740696,0.0004676294048784593,0.0
S11883,0000001_15_51_29,3,0.3980199991568461,0.601980000843154,0.00126323563825294,0.0007604425905806069,0.0
S11884,0000001_13_38_20,3,0.5724288272602764,0.42757117273972356,0.00113840228137446,0.0004867479984968546,0.0
S11885,0000008_15_63_24,3,0.21391770236550242,0.7860822976344976,0.0011313666210305046,0.0008893472729266369,0.0
S11886,0000008_14_55_27,3,0.4195714420219099,0.5804285579780901,0.0010358654048516385,0.0006012458631974271,0.0
S11892,0000008_21_47_19,3,0.43601811290294235,0.5639818870970577,0.0012328795409739918,0.0006953217300818661,0.0
S11893,0000008_21_16_19,3,0.35958733500853807,0.6404126649914619,0.0012398347857861846,0.0007940058993144487,0.0
S11896,0000001_21_17_24,3,0.7925326566352497,0.20746734336475026,0.0011581833037608328,0.00024028521316066956,0.0
S11898,0000001_19_39_24,3,0.7568217008308229,0.2431782991691771,0.001113030136595432,0.000270664775541314,0.0
S11900,0000009_1_43_24,3,0.5719122933568291,0.42808770664317086,0.001194481131986185,0.0005113426884205047,0.0
S11903,0000009_17_25_22,3,0.6010181272837407,0.3989818727162593,0.0011412995493967903,0.0004553578315485543,0.0
S11905,0000009_3_43_30,3,0.6995396131905574,0.30046038680944265,0.0012204180520127225,0.0003666872799769691,0.0
S11906,0000009_3_39_30,3,0.7317916329582429,0.2682083670417571,0.0011988071499661609,0.00032153010809040684,0.0
S11908,0000008_5_44_26,3,0.7674897516491332,0.23251024835086676,0.001148119740068586,0.0002669496058998795,0.0
S11909,0000008_9_59_24,3,0.5739664625546913,0.4260335374453087,0.0012727810185899303,0.0005422473997431113,0.0
S11910,0000020_10_36_24,3,0.9033764086887536,0.09662359131124643,0.0010638702788084349,0.000102794967027768,0.0
S11912,0000017_16_21_25,3,0.41172548684294713,0.5882745131570528,0.0011064370241812963,0.0006508887017391904,0.0
S11913,0000017_11_34_12,3,0.19657237215885512,0.8034276278411449,0.0012747193044896099,0.0010241447069694013,0.0
S11914,0000017_24_24_25,3,0.34915984157625934,0.6508401584237407,0.0011509828393726862,0.0007491058535203259,0.0
S11915,0000017_3_50_27,3,0.23132228968045582,0.7686777103195441,0.0010910502570659918,0.0008386660134450366,0.0
S11916,0000009_20_48_16,3,0.480831121591752,0.519168878408248,0.0009878044619891727,0.0005128373346175816,0.0
S11918,0000017_16_37_29,3,0.5348852584243813,0.4651147415756187,0.0011218262687801045,0.0005217779350963989,0.0
S11920,0000009_11_41_27,3,0.6210961659151947,0.3789038340848053,0.001001644973615868,0.00037952712089482605,0.0
S11921,0000009_20_53_25,3,0.3082387457202427,0.6917612542797573,0.001006256556082025,0.0006960892973625305,0.0
S11922,0000001_17_38_15,3,0.3687237100294275,0.6312762899705725,0.001242635230845197,0.000784446158314682,0.0
S11923,0000005_12_30_19,3,0.6082583352656077,0.3917416647343923,0.000993955715685472,0.00038937386673489115,0.0
S11924,0000004_21_31_24,3,0.34879952650750556,0.6512004734924944,0.001111416691972812,0.0007237550760601571,0.0
S11925,0000005_12_20_21,3,0.43206677525736786,0.5679332247426321,0.0010299563360344345,0.0005849464232681424,0.0
S11926,0000003_22_27_19,3,0.3242039321782238,0.6757960678217763,0.0010077299191113306,0.0006810199167617939,0.0
S11927,0000003_25_53_14,3,0.2598840875247485,0.7401159124752514,0.001260199604018358,0.0009326937798289976,0.0
S11928,0000003_25_41_15,3,0.18895862999560753,0.8110413700043925,0.0011602234128347251,0.0009409891862566473,0.0
S11930,0000004_15_64_19,3,0.24258091214430244,0.7574190878556976,0.001516675980707773,0.0011487593378803269,0.0
S11932,0000005_6_18_18,3,0.2227979576362094,0.7772020423637906,0.0010195520768783814,0.0007923979564461225,0.0
S11933,0000003_18_30_19,3,0.06738423442219789,0.9326157655778021,0.001203128663111941,0.0011220567592367403,0.0
S11940,0000006_11_22_22,3,0.38355228849026457,0.6164477115097354,0.001009337582060419,0.0006222038426019151,0.0
S11942,0000006_21_59_25,3,0.32481440827529307,0.6751855917247069,0.0011198218328511854,0.0007560875668398734,0.0
S11944,0000005_20_43_29,3,0.19940842099839493,0.800591579001605,0.0010452725711587523,0.0008368364182310531,0.0
S11947,0000017_25_41_20,3,0.9231730293597896,0.07682697064021038,0.001025678648078662,7.879978338223005e-05,0.0
S11948,0000020_10_23_27,3,0.9499057931081365,0.0500942068918635,0.0010040573746300694,5.0297457856019994e-05,0.0
S11952,0000001_9_59_23,3,0.6483271946267525,0.3516728053732475,0.0013682244331301144,0.0004811673247790886,0.0
S11957,0000019_9_53_27,3,0.8215786374532419,0.1784213625467581,0.0010636143076299248,0.00018977151399155793,0.0
S11958,0000017_25_53_22,3,0.9397797065425649,0.06022029345743507,0.0010569132095439011,6.36476236377733e-05,0.0
S11959,0000019_9_49_17,3,0.8737706988761258,0.1262293011238742,0.0010668679418766776,0.00013466999469455905,0.0
S11960,0000017_25_28_21,3,0.976263134266328,0.023736865733671952,0.0009980652409119122,2.369094061697101e-05,0.0
S11961,0000001_3_42_13,3,0.29273839659718326,0.7072616034028167,0.0010987045168174608,0.0007770715182302344,0.0
S11963,0000008_11_65_23,3,0.22392363146142133,0.7760763685385786,0.0011092098348869416,0.0008608315406063341,0.0
S11964,0000001_23_53_19,3,0.3011623932253639,0.698837606774636,0.001147444680161149,0.0008018774941901051,0.0
S11965,0000001_22_48_26,3,0.31187901538199064,0.6881209846180094,0.001107913391663275,0.0007623784539428112,0.0
S11968,0000001_22_20_20,3,0.2105668037477958,0.7894331962522042,0.001122530882454038,0.0008861631424274986,0.0
S11969,0000008_11_22_23,3,0.17948315035730192,0.8205168496426981,0.0011094618762805615,0.0009103321635244032,0.0
S11970,0000023_24_16_23,3,0.4028252280472909,0.5971747719527092,0.0011355240513368245,0.0006781063164038846,0.0
S11971,0000023_23_20_20,3,0.45721429897776017,0.5427857010222399,0.0010342915242093217,0.0005613986500293177,0.0
S11972,0000023_18_57_28,3,0.26970765522714385,0.7302923447728562,0.00116633984323995,0.0008517690589217087,0.0
S11973,0000023_21_39_14,3,0.2647659481005921,0.7352340518994078,0.0012691634434452573,0.0009331321810468615,0.0
S11975,0000023_21_22_25,3,0.3890794194592978,0.6109205805407022,0.0012686222246779723,0.000775027425987104,0.0
S11983,0000004_3_37_30,3,0.16333486412031933,0.8366651358796806,0.0011047455916904857,0.0009243021205841984,0.0
S11985,0000020_6_49_29,3,0.3002991293173524,0.6997008706826475,0.0012262483002067291,0.000858007003327765,0.0
S11986,0000018_19_31_26,3,0.30435894253096996,0.69564105746903,0.001171432075466692,0.0008148962477307902,0.0
S11987,0000020_6_50_26,3,0.27839213909243515,0.7216078609075649,0.0011239400739063883,0.0008110439925198792,0.0
S11988,0000020_24_20_27,3,0.3134368855690817,0.6865631144309183,0.0010792266708617184,0.000740957224323733,0.0
S11990,0000022_16_17_16,3,0.9221957364661201,0.07780426353387992,0.0011022967023052836,8.576338311868707e-05,0.0
S11991,0000020_1_48_12,3,0.5710534892562783,0.4289465107437217,0.001444858494772546,0.0006197670098511095,0.0
S11992,0000017_19_53_13,3,0.6008922437056656,0.39910775629433437,0.0010536198782512,0.0004205078655959462,0.0
S11993,0000019_11_36_32,3,0.7812469811276964,0.21875301887230358,0.0010453017775994189,0.00022866291948245816,0.0
S11994,0000003_5_57_14,3,0.5483439737845299,0.4516560262154701,0.0010083243533331343,0.00045541577056272705,0.0
S11995,0000001_13_31_12,3,0.7007464251171811,0.2992535748828189,0.0010324265346769944,0.00030895733130597116,0.0
S11996,0000000_11_28_31,3,0.26963553757179287,0.7303644624282071,0.0012139167876367009,0.000886601682034855,0.0
S11999,0000027_19_31_12,3,0.47273404051728285,0.5272659594827172,0.0010205944801341704,0.0005381247278107083,0.0
S12000,0000027_10_30_12,3,0.663303305357176,0.33669669464282403,0.001063492391626217,0.00035807437303833904,0.0
S12001,0000022_14_30_31,3,0.6433458000946218,0.35665419990537817,0.0011242510639729365,0.00040096886371403776,0.0
S12002,0000016_15_22_29,3,0.13269214735145296,0.867307852648547,0.0011275678936117845,0.0009779484885238821,0.0
S12003,0000001_7_26_30,3,0.6407041168164881,0.3592958831835119,0.0011532244726372436,0.0004143488054050382,0.0
S12005,0000003_5_47_31,3,0.48573426144738585,0.5142657385526141,0.001011419928308154,0.0005201386164182249,0.0
S12007,0000000_20_34_11,3,0.23196066849625274,0.7680393315037473,0.0015607730552251822,0.0011987350939642101,0.0
S12008,0000027_25_54_30,3,0.7425305223188653,0.2574694776811347,0.0010744728341730262,0.0002766439593970975,0.0
S12009,0000027_5_21_29,3,0.9494642166331305,0.05053578336686948,0.0009874618205328884,4.9902156645504596e-05,0.0
S12011,0000000_14_13_24,3,0.8414678393120596,0.1585321606879404,0.0016719090502984371,0.00026505135421753365,0.0
S12013,0000014_9_45_23,3,0.9019989744290516,0.09800102557094836,0.0011251258775464834,0.00011026348989596864,0.0
S12014,0000014_14_59_18,3,0.9665781616730319,0.0334218383269681,0.0010741747067780725,3.5900893384855106e-05,0.0
S12016,0000014_15_29_25,3,0.8504004336924968,0.14959956630750315,0.001067463334938232,0.00015969205195592048,0.0
S12017,0000014_17_44_13,3,0.9724540547312275,0.02754594526877252,0.0011639988327655447,3.2063448140274795e-05,0.0
S12018,0000014_10_26_14,3,0.9350589685873395,0.0649410314126605,0.0010990313273617164,7.137222795369519e-05,0.0
S12019,0000014_10_41_27,3,0.8914142331562105,0.10858576684378951,0.0011231937392149332,0.00012196285348679686,0.0
S12021,0000024_21_55_27,3,0.18247644815824768,0.8175235518417523,0.0011544040637832922,0.0009437525104846698,0.0
S12022,0000024_22_15_24,3,0.2940295122128849,0.7059704877871151,0.0011245675045630024,0.0007939114697458816,0.0
S12023,0000024_19_54_21,3,0.2511032678530036,0.7488967321469964,0.001235221104491175,0.0009250530486324444,0.0
S12025,0000024_20_55_18,3,0.17185530578258543,0.8281446942174145,0.0010725293198586528,0.0008882094656335556,0.0
S12026,0000024_22_58_21,3,0.3094994708397585,0.6905005291602415,0.0010457928701501798,0.0007221205302307069,0.0026297966008423
S12027,0000024_21_48_14,3,0.25574312506468533,0.7442568749353147,0.0011594711138513522,0.0008629443477727758,0.0
S12028,0000024_23_39_30,3,0.13334830927648372,0.8666516907235162,0.0011406989404191493,0.0009885886653207793,0.0
S12033,0000024_1_37_20,3,0.1952614593033305,0.8047385406966695,0.0010408048969851845,0.0008375758139498048,0.0
S12035,0000024_1_45_15,3,0.3246703183554977,0.6753296816445022,0.0010826548273041635,0.0007311489398542043,0.0026388866765425
S12037,0000024_1_50_28,3,0.20367984623332053,0.7963201537666795,0.0011328778499146235,0.0009021334636428783,0.0
S12040,0000024_2_60_26,3,0.09790667883713439,0.9020933211628657,0.0012349062177508135,0.0011140006512955043,0.0
S12041,0000024_7_27_28,3,0.09432418387568021,0.9056758161243198,0.0011684647933858383,0.0010582503053622539,0.0
S12043,0000019_5_46_30,3,0.5102762774885465,0.48972372251145346,0.0010347213475438257,0.0005067275900812296,0.0
S12045,0000015_10_13_23,3,0.9313546940016478,0.06864530599835217,0.00103208366706993,7.084769914191676e-05,0.0
S12046,0000027_14_59_20,3,0.5885337286229174,0.4114662713770826,0.0010304409493145307,0.0004239916952887113,0.0
S12047,0000015_8_33_25,3,0.9366647382337896,0.0633352617662104,0.001119514198632399,7.090472482137226e-05,0.0
S12048,0000027_24_24_23,3,0.6105624976809965,0.38943750231900354,0.001142229929642532,0.00044482717087399883,0.0
S12049,0000027_14_60_25,3,0.5965821738894644,0.40341782611053556,0.000994029326687431,0.0004010091500623628,0.0
S12050,0000027_12_58_15,3,0.6568310122016372,0.3431689877983628,0.0011952544172833131,0.00041017424854063655,0.0
S12051,0000027_8_36_17,3,0.736024944822013,0.26397505517798703,0.0010530244899399435,0.00027797219783566823,0.0
S12052,0000015_10_42_12,3,0.9557886288827522,0.04421137111724782,0.0010013378271630496,4.427051829044414e-05,0.0
S12053,0000015_8_41_12,3,0.8323572312286892,0.1676427687713108,0.0012511436119856708,0.0002097451792438164,0.0
S12055,0000027_5_28_29,3,0.9357896744034425,0.06421032559655748,0.0009934913583635038,6.379240359788675e-05,0.0
S12057,0000027_5_31_19,3,0.9808286861141379,0.01917131388586213,0.001013536380396625,1.9430824083324257e-05,0.0
S12058,0000027_2_33_22,3,0.6237697065148867,0.3762302934851133,0.0011328931788988493,0.00042622873318439705,0.0
S12059,0000027_6_37_13,3,0.7965901862971537,0.20340981370284628,0.0010845271243378998,0.00022060346031725582,0.0
S12061,0000024_3_26_25,3,0.11700088860230069,0.8829991113976993,0.0012528439326532593,0.001106260079252827,0.0
S12062,0000024_17_53_28,3,0.3058903440171404,0.6941096559828597,0.0010319260731397348,0.0007162698516267646,0.0
S12064,0000001_4_21_20,3,0.22501128017513924,0.7749887198248607,0.001021576325003938,0.0007917101283181877,0.0
S12065,0000016_17_31_12,3,0.4608422967905166,0.5391577032094834,0.001185483434990688,0.0006391625260024682,0.0
S12067,0000007_9_53_30,3,0.2821269315279372,0.7178730684720628,0.0010817726105811316,0.0007765754233469107,0.0
S12068,0000002_9_43_17,3,0.5351469321191641,0.4648530678808359,0.001279749839486985,0.0005948956390055323,0.0
S12069,0000002_24_32_16,3,0.30661441224742636,0.6933855877525736,0.0010693714077555493,0.0007414867220923787,0.0
S12071,0000002_17_52_30,3,0.7983769098033227,0.20162309019667735,0.0011004161124926223,0.00022186929710297704,0.0
S12072,0000002_22_23_29,3,0.4903893263660797,0.5096106736339203,0.0010213955568451592,0.0005205140777705548,0.0
S12074,0000002_11_24_26,3,0.4955959151934447,0.5044040848065553,0.0010187690314235765,0.0005138712609244699,0.0
S12077,0000002_2_26_27,3,0.35986583431748315,0.6401341656825168,0.0010810398116857351,0.0006920105179230331,0.0026191944264385
S12078,0000002_21_42_23,3,0.3834678653295213,0.6165321346704786,0.001066485095783304,0.0006575223326975303,0.0
S12079,0000002_18_19_24,3,0.27378451846018287,0.7262154815398172,0.001138312426436936,0.0008266601069076572,0.0
S12080,0000002_18_26_15,3,0.31178505440583065,0.6882149455941693,0.0010656722870916284,0.000733411595081979,0.0
S12082,0000002_23_26_16,3,0.6052850107034425,0.39471498929655746,0.0010011445889265085,0.00039516677570243324,0.0
S12083,0000002_20_40_24,3,0.33886570766447044,0.6611342923355296,0.0011731756513887713,0.0007756266540661892,0.0
S12085,0000002_12_37_29,3,0.49288953631420435,0.5071104636857957,0.0010454132138946924,0.0005301399796413953,0.007932707654983
S12086,0000002_20_25_20,3,0.4286039099074827,0.5713960900925172,0.0011336997421790172,0.0006477916000199853,0.0160307067058026
S12088,0000002_4_17_22,3,0.314971243114098,0.6850287568859019,0.0013084056236372244,0.0008962954778627311,0.0
S12089,0000002_20_46_18,3,0.35720947103512063,0.6427905289648794,0.0010536216644470128,0.0006772580270187521,0.0
S12090,0000021_6_29_31,3,0.8339914564879024,0.1660085435120976,0.00131687071388186,0.0002186117892052638,0.0
S12092,0000023_11_26_22,3,0.3528363513349556,0.6471636486650444,0.0011179379249494981,0.0007234887864913458,0.0
S12093,0000023_10_47_20,3,0.5027755651705238,0.4972244348294762,0.0012696885036026543,0.0006313201486133132,0.0026590479859182
S12094,0000023_10_42_16,3,0.3989310258521367,0.6010689741478633,0.0012132881914193464,0.000729269888562143,0.0
S12095,0000023_10_21_20,3,0.38593443456792703,0.614065565432073,0.0012039445769599796,0.0007393009073998078,0.0
S12096,0000023_11_47_27,3,0.3033951840061034,0.6966048159938967,0.0012011349509366692,0.0008367163914810765,0.0026321782466621
S12097,0000023_6_28_16,3,0.3826909664145488,0.6173090335854512,0.0011062295443228585,0.0006828854909296179,0.0080063148398737
S12098,0000023_14_50_26,3,0.22960207989092732,0.7703979201090727,0.0010803273298547755,0.0008322819279571071,0.0
S12100,0000023_13_58_15,3,0.4335480363018576,0.5664519636981424,0.0010577053999601023,0.0005991393008215291,0.0
S12101,0000023_12_24_29,3,0.32375728799980075,0.6762427120001993,0.0010778583672942145,0.0007288938654511465,0.0
S12103,0000023_11_53_16,3,0.3541955238189023,0.6458044761810977,0.0012243750534870453,0.0007907068900664048,0.0026189459928018
S12104,0000023_22_47_15,3,0.12872084161460387,0.8712791583853962,0.0012894574981207971,0.0011234774437364266,0.0
S12105,0000023_23_31_25,3,0.5082488892295048,0.49175111077049516,0.0010706795751930578,0.0005265078703804681,0.0
S12106,0000023_20_24_23,3,0.4160209615361051,0.5839790384638949,0.0010651191526113526,0.0006220072585914562,0.0
S12109,0000023_23_37_14,3,0.38563140666186496,0.6143685933381351,0.001080333817398906,0.0006637231677309837,0.0
S12110,0000023_18_52_14,3,0.324366329433854,0.675633670566146,0.0013398828247120694,0.0009052699509887514,0.0
S12113,0000023_18_43_21,3,0.23187353477056385,0.7681264652294362,0.0010860870923075536,0.0008342522391455176,0.0
S12115,0000001_8_25_20,3,0.5159301614309358,0.48406983856906416,0.0010361025307137138,0.0005015459847835862,0.0
S12116,0000003_21_43_22,3,0.21312055652478396,0.786879443475216,0.0011010613606242555,0.0008664025506800782,0.0
S12118,0000007_20_46_26,3,0.10195239565467792,0.898047604345322,0.0011915288131956565,0.0010700495961987841,0.0
S12121,0000007_19_44_16,3,0.29674718047256027,0.7032528195274397,0.0012230577541673653,0.0008601188140630978,0.0
S12122,0000007_17_28_13,3,0.12520511613383553,0.8747948838661644,0.0013309794289175676,0.0011643339949481974,0.0
S12124,0000008_3_30_27,3,0.29872656129910385,0.7012734387008961,0.0011750944750052485,0.0008240625432853548,0.0
S12125,0000007_3_39_24,3,0.35774609391083595,0.6422539060891641,0.0010418205224291515,0.0006691132999739761,0.0
S12126,0000009_25_47_18,3,0.28304092119631785,0.7169590788036821,0.0010916077925494246,0.0007826381173611564,0.0
S12127,0000008_2_49_26,3,0.30382006246818893,0.6961799375318111,0.0011344681864580341,0.0007897939911801812,0.0026641793845048
S12130,0000008_4_37_17,3,0.17876631871870838,0.8212336812812916,0.001049924386780573,0.0008622332692228127,0.0
S12131,0000009_5_44_14,3,0.3209667142697545,0.6790332857302455,0.001093714288179494,0.0007426684067526383,0.0
S12133,0000009_5_24_27,3,0.549184085389428,0.450815914610572,0.0011992963255223962,0.0005406618698794774,0.002658834606578
