ufs_serial,run_wf_xy,pred,pi,one_minus_pi,mu,health
S25733,0000026_8_24_16,0.0030404423292192,0.3580133008554009,0.641986699144599,0.004735989598025,0.0
S25737,0000021_24_21_23,0.0032867836892663,0.2267658126142812,0.7732341873857187,0.004250696286954,0.0
S25738,0000021_22_16_22,0.0026993435621302,0.3647963237610153,0.6352036762389847,0.0042495716934651,0.0
S25740,0000022_14_27_20,0.0025681297549575,0.3853092528836274,0.6146907471163725,0.0041779216085569,0.0
S25741,0000022_15_32_25,0.0028225056739124,0.3574754425850152,0.6425245574149848,0.0043928370384285,0.0
S25743,0000022_9_49_24,0.00174365612886,0.5763401940887349,0.423659805911265,0.0041156987387782,0.0
S25744,0000012_6_39_17,0.003015621298982,0.26655119303351,0.73344880696649,0.004111563438837,0.0
S25745,0000012_5_54_24,0.0034036604942652,0.2032737389063818,0.7967262610936182,0.0042720576193801,0.0
S25747,0000013_14_41_15,0.0032870794193448,0.2211661880452464,0.7788338119547535,0.0042205145294023,0.0
S25748,0000002_14_20_29,0.0012472665097881,0.7040479012648201,0.2959520987351799,0.0042144202224569,0.0
S25753,0000013_10_39_26,0.0029718937426927,0.2695257347780051,0.7304742652219949,0.0040684441385345,0.0
S25755,0000007_21_34_31,0.0031998276175761,0.2138695205707698,0.7861304794292302,0.004070351807119,0.0
S25756,0000007_20_62_26,0.0030219410012377,0.2469169031658255,0.7530830968341744,0.0040127590354124,0.0
S25757,0000007_20_52_21,0.0030615318217397,0.2383641922560637,0.7616358077439362,0.0040196794722773,0.0
S25758,0000008_3_55_26,0.0034572458748725,0.1871359787956831,0.8128640212043168,0.0042531663164896,0.0
S25760,0000009_5_22_23,0.0030712913491461,0.265473150287632,0.734526849712368,0.0041813193763424,0.0
S25762,0000009_9_21_27,0.00272487104659,0.3459074098074597,0.6540925901925403,0.0041658797048717,0.0
S25763,0000009_8_59_27,0.0033249772228713,0.1996719030728203,0.8003280969271797,0.0041545176729861,0.0
S25764,0000009_16_58_28,0.0029935768855552,0.3113502170649485,0.6886497829350515,0.0043470236392096,0.0
S25768,0000005_13_57_26,0.0036294257403835,0.1574880579143631,0.8425119420856368,0.004307862665304,0.0
S25769,0000003_18_38_13,0.0033886211670008,0.2056017068327804,0.7943982931672195,0.0042656450752061,0.0
S25770,0000005_12_54_18,0.0028011635628987,0.3291540077844027,0.6708459922155973,0.0041755687525946,0.0
S25772,0000003_17_26_27,0.0034411645527305,0.1695662361064356,0.8304337638935644,0.0041438158012703,0.0
S25773,0000004_15_23_28,0.0031299890066119,0.2522611419576115,0.7477388580423885,0.0041859386775837,0.0
S25776,0000003_18_32_18,0.0033011310360789,0.2088335289790728,0.7911664710209272,0.0041724860152619,0.0
S25780,0000006_11_25_20,0.0033956475713925,0.1971468983318474,0.8028531016681526,0.0042294755595228,0.0
S25782,0000006_11_52_21,0.0028689610006203,0.2953201193828076,0.7046798806171923,0.0040712968817949,0.0
S25783,0000006_22_39_20,0.0025519853108168,0.3917806980907425,0.6082193019092574,0.0041958308504941,0.0
S25784,0000006_24_45_20,0.0024448925406524,0.3854944587202087,0.6145055412797913,0.0039786338387781,0.0
S25785,0000006_16_39_23,0.0011266006835661,0.7274677824924562,0.2725322175075437,0.0041338256954335,0.0
S25786,0000017_16_44_22,0.0033115881550645,0.2880733291530088,0.7119266708469911,0.0046515860279889,0.0
S25788,0000017_9_24_21,0.003025279622034,0.2510352526565348,0.7489647473434652,0.0040392817322371,0.0
S25789,0000019_11_45_15,0.0029758566505855,0.3139525807263699,0.6860474192736301,0.0043376836162962,0.0
S25792,0000001_7_46_26,0.0017302077781481,0.6115353262014757,0.3884646737985243,0.004453964272297,0.0
S25793,0000017_24_20_15,0.0025507661389419,0.4049415282756596,0.5950584717243403,0.0042865806641663,0.0
S25794,0000019_9_35_14,0.0009008895723622,0.7940782940891968,0.2059217059108031,0.0043749131174764,0.0
S25796,0000001_15_46_30,0.0028680136491523,0.3310740649833928,0.6689259350166071,0.0042874905860559,0.0
S25797,0000001_11_15_19,0.0014445277699308,0.6479482374593254,0.3520517625406746,0.0041031686917458,0.0
S25799,0000009_14_35_30,0.002033651251582,0.4789531418577797,0.5210468581422203,0.003903010295145,0.0
S25801,0000019_9_24_21,0.0007660525456076,0.8283446749891359,0.1716553250108641,0.0044627368568914,0.0
S25802,0000001_2_20_22,0.0027027315398251,0.368162287317816,0.6318377126821839,0.0042775723664102,0.0
S25803,0000001_4_20_22,0.0027315807291836,0.3448465717315548,0.6551534282684452,0.0041693756169499,0.0
S25806,0000016_3_24_26,0.0033528195377707,0.216060360093873,0.783939639906127,0.0042768848098715,0.0
S25807,0000015_6_34_15,0.0012577359117697,0.6957102713417024,0.3042897286582976,0.0041333498745274,0.0
S25810,0000015_8_23_24,0.0005625908306407,0.8675861065655965,0.1324138934344034,0.0042487296162728,0.0
S25811,0000015_7_17_22,0.0015132392428035,0.6410936865489275,0.3589063134510725,0.0042162513895421,0.0
S25812,0000015_4_36_16,0.001336784110845,0.6915745946763675,0.3084254053236325,0.0043342217851424,0.0
S25814,0000015_7_56_27,0.0013721543196539,0.6752133613054536,0.3247866386945464,0.0042247868482804,0.0
S25817,0000015_8_63_22,0.001109979968791,0.7361976806327373,0.2638023193672627,0.0042076202038456,0.0
S25818,0000015_7_18_20,0.0015565912490558,0.6197928738417877,0.3802071261582123,0.0040940612154862,0.0
S25822,0000027_6_30_13,0.0020977261092878,0.483274827305921,0.5167251726940789,0.0040596553451243,0.0
S25824,0000027_24_14_21,0.0023005739779335,0.4821758731263048,0.5178241268736952,0.0044427709303986,0.0
S25825,0000027_21_32_22,0.0026575218361888,0.3946671588213501,0.6053328411786498,0.0043901828141594,0.0
S25827,0000027_2_52_15,0.0021953978400331,0.4547695440514373,0.5452304559485627,0.0040265502707725,0.0
S25828,0000015_10_16_20,0.0018738601596195,0.5543399773983241,0.4456600226016759,0.0042046853309397,0.0
S25830,0000024_5_21_23,0.0036891472713419,0.107626763250229,0.8923732367497709,0.0041340855142391,0.0
S25832,0000024_7_46_12,0.0029548419670552,0.3136989873666812,0.6863010126333188,0.0043054605962442,0.0
S25833,0000024_5_13_23,0.0032144281778182,0.2685596871144733,0.7314403128855267,0.0043946554779533,0.0
S25834,0000024_7_45_21,0.003158061836676,0.272509698383311,0.7274903016166889,0.0043410363404955,0.0
S25835,0000024_5_48_15,0.0036072360200822,0.1502612669449919,0.8497387330550081,0.0042451119147098,0.0
S25840,0000023_7_21_23,0.0029774406266106,0.2667714647326274,0.7332285352673726,0.0040607266130537,0.0
S25841,0000023_10_15_22,0.0031927880973825,0.26900467503892,0.73099532496108,0.004367727108997,0.0
S25842,0000000_18_41_21,0.0005366651259746,0.8727198002201384,0.1272801997798616,0.0042164070051964,0.0
S25843,0000000_20_43_19,0.0003194903440784,0.9222660498863572,0.0777339501136429,0.0041100490019012,0.0
S25844,0000023_16_52_28,0.0016232380953862,0.6148857382147404,0.3851142617852596,0.0042149519154691,0.0
S25845,0000000_18_57_19,0.000588251063178,0.8581246468472726,0.1418753531527273,0.0041462526795955,0.0
S25848,0000000_22_41_28,0.0006048003392305,0.8571623606001262,0.1428376393998738,0.0042341804427149,0.0
S25849,0000000_23_52_20,0.0002499025061842,0.9430569576508656,0.0569430423491343,0.004388639873719,0.0
S25851,0000000_22_19_22,0.0004730941959157,0.8840780931124782,0.1159219068875218,0.0040811457352473,0.0
S25852,0000000_20_56_27,0.0005789168460099,0.8602428831336426,0.1397571168663574,0.0041423067317819,0.0
S25853,0000000_23_57_28,0.0003550309099362,0.916374841059541,0.0836251589404589,0.0042455035593901,0.0
S25854,0000000_22_23_27,0.0005700198632023,0.8618463167371393,0.1381536832628607,0.0041259838300348,0.0
S25855,0000000_1_39_28,0.000379168131878,0.9108124764026284,0.0891875235973714,0.0042513584477325,0.0
S25858,0000000_5_32_15,0.0005621144532862,0.8691598570164093,0.1308401429835907,0.0042961925940172,0.0
S25860,0000000_16_47_14,0.0004269037851202,0.8969616592677038,0.1030383407322962,0.0041431546945168,0.0
S25861,0000000_6_57_28,0.0006657534466203,0.8422014073338304,0.1577985926661695,0.0042190075042607,0.0
S25863,0000000_6_22_19,0.0003560854706391,0.9208135352781344,0.0791864647218655,0.0044967971722176,0.0
S25864,0000000_6_58_28,0.0011586176215515,0.7326855438448113,0.2673144561551887,0.0043342871845244,0.0
S25865,0000000_16_37_26,0.0002852819589921,0.932283154811141,0.067716845188859,0.0042128654723436,0.0
S25867,0000000_8_37_20,0.0002669679715798,0.9339932154448458,0.0660067845551541,0.0040445535012662,0.0
S25868,0000019_14_43_26,0.001705934353898,0.6056486666317332,0.3943513333682668,0.0043259251574659,0.0
S25869,0000025_8_30_19,0.0025973850527456,0.3862699325420856,0.6137300674579145,0.0042321293846723,0.0
S25873,0000022_4_22_25,0.0021733465250246,0.4876348213070516,0.5123651786929484,0.0042417920174998,0.0
S25874,0000012_21_37_25,0.0025682405890254,0.3938291798607896,0.6061708201392104,0.0042368264913108,0.0
S25875,0000002_17_59_24,0.0025790796788328,0.361276653108769,0.638723346891231,0.0040378666153125,0.0
S25876,0000025_25_25_27,0.0022376093083844,0.4715797425709852,0.5284202574290148,0.0042345259798921,0.0
S25878,0000020_19_50_28,0.0021469798795626,0.4776077733846152,0.5223922266153848,0.0041099001290142,0.0
S25879,0000020_19_54_28,0.0023653368628647,0.429286390469753,0.570713609530247,0.0041445250706595,0.0
S25883,0000020_16_29_22,0.0021447491704853,0.4828515237441645,0.5171484762558355,0.0041472599629671,0.0
S25885,0000018_19_58_17,0.0031406828339883,0.2758572595420119,0.7241427404579881,0.004337104632164,0.0
S25888,0000002_11_23_25,0.0029342174001951,0.2769755386970207,0.7230244613029793,0.0040582546749626,0.0
S25889,0000002_9_39_23,0.0020106580707203,0.5355732178799465,0.4644267821200535,0.0043293327347357,0.0
S25892,0000002_15_47_22,0.0028555343257208,0.3197669864319127,0.6802330135680872,0.0041978767110146,0.0
S25894,0000006_16_21_14,0.0026180376875017,0.4161586614352936,0.5838413385647063,0.0044841595045973,0.0
S25895,0000014_12_30_30,0.0013907877687529,0.6591794189919855,0.3408205810080145,0.0040807035908439,0.0
S25896,0000014_10_34_17,0.0002268465457544,0.9459700530987,0.0540299469013,0.0041985335682237,0.0
S25897,0000014_12_16_22,0.0015470527679089,0.6408831268048257,0.3591168731951742,0.0043079367286318,0.0
S25898,0000014_24_33_17,0.0004938505477477,0.8800038469225001,0.1199961530774998,0.0041155531663487,0.0
S25899,0000014_21_42_25,0.000198847367781,0.9512171119266646,0.0487828880733354,0.004076170469491,0.0
S25900,0000014_15_31_17,0.0003189932906184,0.9283231661712112,0.0716768338287888,0.0044504377994768,0.0
S25904,0000014_10_33_24,0.0007465984240839,0.819255921212411,0.180744078787589,0.0041306936807671,0.0
S25905,0000014_17_44_19,0.0002173952659611,0.9493100406592868,0.050689959340713,0.0042887244098952,0.0
S25906,0000024_21_43_15,0.0025479748147224,0.3948052767079569,0.605194723292043,0.0042101735468914,0.0
S25907,0000015_19_28_31,0.0017849101725659,0.5789314320806381,0.4210685679193618,0.0042390012186987,0.0
S25908,0000014_21_43_13,9.050344250067123e-05,0.9780985126874804,0.0219014873125195,0.0041322966431113,0.0
S25909,0000014_22_63_20,0.0005767085804722,0.8668242253593272,0.1331757746406727,0.0043304315820823,0.0
S25912,0000014_11_49_17,0.0001925508657629,0.95421867214387,0.0457813278561299,0.0042058820654584,0.0
S25914,0000014_6_57_20,9.01520872866512e-05,0.9789006657664304,0.0210993342335694,0.0042727455894422,0.0
S25917,0000014_17_19_18,0.0002326345261549,0.944698121555974,0.0553018784440261,0.0042066297330285,0.0
S25918,0000014_17_48_13,8.791814896405982e-05,0.9787357700306611,0.0212642299693387,0.0041345559698531,0.0
S25922,0000013_22_26_14,0.0008046527557384,0.8017298183233158,0.1982701816766842,0.0040583649489493,0.0
S25924,0000014_18_39_13,0.0002537010481956,0.9414950691895804,0.0585049308104196,0.0043364045505447,0.0
S25925,0000014_20_40_27,0.0004256216280437,0.8939911362903514,0.1060088637096485,0.0040149626469868,0.0
S25926,0000014_20_38_26,6.307170880321453e-05,0.9846746729162412,0.0153253270837588,0.0041155212191232,0.0
S25928,0000014_24_39_21,0.0001907972088687,0.9553544731545736,0.0446455268454263,0.0042736019115486,0.0
S25932,0000014_23_32_21,0.0001339102595642,0.9687573387602164,0.0312426612397835,0.0042861348633678,0.0
S25933,0000014_2_48_13,0.0003961087384484,0.9000588040617198,0.0999411959382802,0.0039634180352724,0.0
S25935,0000014_2_34_14,0.0004348544054442,0.8932161745105479,0.106783825489452,0.0040722871975329,0.0
S25936,0000014_3_36_30,0.000922746997493,0.7780007361860313,0.2219992638139687,0.0041565317904219,0.0
S25939,0000014_3_50_19,0.000152364183015,0.9640444365828974,0.0359555634171026,0.0042375690584385,0.0
S25940,0000013_24_40_17,0.0008750852228831,0.7877117654355971,0.2122882345644029,0.0041221560143393,0.0
S25942,0000013_23_44_24,0.0017168547250779,0.6064313268610502,0.3935686731389498,0.0043622748512603,0.0
S25943,0000026_1_28_14,0.0006386118417791,0.8456570298966322,0.1543429701033678,0.0041376153468565,0.0
S25944,0000026_3_24_23,0.0004560227961424,0.8940812994934524,0.1059187005065476,0.0043054039934547,0.0
S25946,0000022_22_31_22,0.0004308662785209,0.8988826997791405,0.1011173002208595,0.0042610540192415,0.0
S25947,0000022_22_29_28,0.0006537556894272,0.8433981836934504,0.1566018163065495,0.0041746366986414,0.0
S25948,0000022_23_39_26,0.0006246193840109,0.8562264177083634,0.1437735822916366,0.0043444656108237,0.0
S25949,0000022_23_29_28,0.0004988972082516,0.8756534217693142,0.1243465782306858,0.0040121506787755,0.0
S25951,0000022_21_64_21,0.0010291115542249,0.7688616705116643,0.2311383294883356,0.0044523621698879,0.0
S25952,0000022_22_39_29,0.0006334563954704,0.8435390342365401,0.1564609657634599,0.0040486545150698,0.0
S25953,0000022_18_27_13,0.0010966332010567,0.7494196886469121,0.2505803113530879,0.0043763741657719,0.0
S25956,0000022_16_38_23,0.0004741205790395,0.8859703501367681,0.1140296498632319,0.0041578710415071,0.0
S25958,0000022_20_46_21,0.0006638730982362,0.8433416744409985,0.1566583255590015,0.0042377134816635,0.0
S25959,0000022_19_44_16,0.0012037582512423,0.7185665723541785,0.2814334276458214,0.0042772397767802,0.0
S25960,0000022_19_54_17,0.000419555370581,0.90315874780469,0.0968412521953099,0.0043324034031992,0.0
S25961,0000022_19_54_15,0.0006834781932311,0.8446981807670254,0.1553018192329746,0.0044009670756391,0.0
S25962,0000022_22_33_29,0.0005911703423807,0.8600288224740676,0.1399711775259323,0.0042235148180505,0.0
S25963,0000026_1_26_25,0.0005380595310402,0.8744079851800756,0.1255920148199244,0.0042841858362705,0.0
S25964,0000021_14_32_30,0.0012191426530397,0.7169877877560212,0.2830122122439787,0.0043077386780355,0.0
S25965,0000021_6_49_20,0.0013775820682347,0.6688692674898211,0.3311307325101789,0.0041602362238981,0.0
S25966,0000021_6_49_17,0.0013633271619228,0.6762935144417215,0.3237064855582785,0.0042116152216461,0.0
S25967,0000021_3_21_26,0.0025115293057099,0.4162380345804464,0.5837619654195536,0.0043023174761049,0.0
S25968,0000021_1_41_22,0.0014445559281493,0.6637269005556331,0.3362730994443669,0.0042957820014037,0.0
S25971,0000020_10_47_18,0.0006386759336389,0.8455148847333043,0.1544851152666957,0.0041342231096914,0.0
S25974,0000001_11_36_13,0.0024203991304394,0.4168426071101616,0.5831573928898384,0.0041505074958326,0.0
S25976,0000001_9_25_20,0.0014210025388686,0.6648452365635338,0.3351547634364662,0.0042398399005242,0.0
S25977,0000001_10_22_24,0.0017935235632137,0.572965496887168,0.427034503112832,0.0041999500043674,0.0
S25978,0000001_7_42_18,0.0016631902499087,0.6143257975185873,0.3856742024814127,0.004312422866782,0.0
S25979,0000001_16_35_18,0.0021068460757639,0.4874536787107578,0.5125463212892422,0.0041105476485803,0.0
S25981,0000001_16_38_29,0.0023619488428122,0.4515023088375299,0.54849769116247,0.0043062147404967,0.0
S25986,0000008_5_31_16,0.0018064180632962,0.5578519311910908,0.4421480688089092,0.0040855500469843,0.0
S25987,0000016_25_47_26,0.0010619763733653,0.7382241350269165,0.2617758649730834,0.0040568154496388,0.0
S25988,0000010_11_54_16,0.0007292251307667,0.8234887160031708,0.1765112839968292,0.0041313230194387,0.0
S25991,0000010_5_31_23,0.0017646634151572,0.5818955271975796,0.4181044728024203,0.0042206279290181,0.0
S25992,0000010_11_15_18,0.0012625427363706,0.7091850088820562,0.2908149911179438,0.0043413949587579,0.0
S25993,0000010_3_43_12,0.0020649743762636,0.5344566533238148,0.4655433466761852,0.0044356221413254,0.0
S25994,0000010_9_58_27,0.001405171610289,0.6651177913658199,0.33488220863418,0.0041960175072304,0.0
S25995,0000025_14_36_24,0.0007577813066887,0.814689550511107,0.1853104494888929,0.0040892529740163,0.0
S25997,0000025_16_64_23,0.0012367313952117,0.7021564935019059,0.2978435064980941,0.0041522859093108,0.0
S25998,0000025_17_34_27,0.0009114768175428,0.7831850109094352,0.2168149890905648,0.0042039382118645,0.0
S25999,0000000_17_23_21,0.000886906257007,0.783987054254881,0.2160129457451189,0.0041058014090209,0.0
S26000,0000025_17_33_24,0.0011541570624031,0.7200708797563886,0.2799291202436114,0.0041230332214052,0.0
S26003,0000025_11_40_28,0.0010051584520536,0.7657858111484639,0.2342141888515361,0.0042916206613373,0.0
S26004,0000025_9_46_24,0.0011982512206501,0.7272006997367557,0.2727993002632443,0.004392427764638,0.0
S26005,0000025_9_39_15,0.0011629929690642,0.7209684798266317,0.2790315201733683,0.0041679627030725,0.0
S26006,0000007_21_40_30,0.0032177764813804,0.1959913352963604,0.8040086647036396,0.0040021664226298,0.0
S26009,0000007_16_24_21,0.0036657979631118,0.1203682497114621,0.8796317502885379,0.0041674234268026,0.0
S26010,0000016_18_41_16,0.0031945005829526,0.2214591181492427,0.7785408818507572,0.0041031892575231,0.0
S26011,0000006_1_40_13,0.0034100605181283,0.1770472179911873,0.8229527820088127,0.0041436891552932,0.0
S26013,0000016_24_42_25,0.0032862865103788,0.2444184323582116,0.7555815676417883,0.0043493471136883,0.0
S26015,0000006_17_50_26,0.0029947607937817,0.2805303556520988,0.7194696443479012,0.0041624560776238,0.0
S26016,0000009_23_43_28,0.0008150006230421,0.7986768407082688,0.2013231592917311,0.0040482209096527,0.0
S26017,0000009_19_48_13,0.0019798614837372,0.5371515194087683,0.4628484805912317,0.0042775585677806,0.0
S26018,0000009_10_25_15,0.0015721033434034,0.6130570234144128,0.3869429765855872,0.0040628811957664,0.0
S26019,0000003_10_39_20,0.0029265701772623,0.3100293842418361,0.6899706157581639,0.0042415866856106,0.0
S26021,0000012_16_51_15,0.0023880215877478,0.4345380945883973,0.5654619054116027,0.0042231343347692,0.0
S26023,0000011_21_43_20,0.0024472715309202,0.4057843148693424,0.5942156851306575,0.0041184902925982,0.0
S26024,0000011_18_37_13,0.0030250783647755,0.2614979859463572,0.7385020140536427,0.0040962357680933,0.0
S26028,0000009_24_48_15,0.002244650474845,0.4593908040511996,0.5406091959488004,0.0041520760128868,0.0
S26029,0000009_14_25_20,0.0024250401701241,0.3904330544619524,0.6095669455380476,0.003978299984727,0.0
S26031,0000008_22_36_25,0.0031535274670228,0.220514731297791,0.7794852687022089,0.0040456537071871,0.0
S26035,0000001_13_22_22,0.0023138115090273,0.4316260961609704,0.5683739038390296,0.0040709319928288,0.0
S26038,0000001_11_40_21,0.0017154969506425,0.5675653875012147,0.4324346124987853,0.0039670666987772,0.0
S26039,0000001_13_31_14,0.0026815414568849,0.3643816378160144,0.6356183621839856,0.0042187916781874,0.0
S26040,0000004_2_63_20,0.0031210032045538,0.3065590171284471,0.6934409828715529,0.0045007481265812,0.0
S26041,0000003_20_56_25,0.0032806872103786,0.2196597621802052,0.7803402378197948,0.0042041753729688,0.0
S26042,0000005_20_27_14,0.002366194202955,0.4160467505406001,0.5839532494593999,0.0040520267763654,0.0
S26043,0000003_14_51_29,0.0032550072135771,0.213630438483527,0.786369561516473,0.0041392843427205,0.0
S26049,0000024_4_53_26,0.0030715418530488,0.2672097354839977,0.7327902645160023,0.0041915702238177,0.0
S26050,0000024_18_34_18,0.0033908850489777,0.1819338651845082,0.8180661348154918,0.0041450011248083,0.0
S26051,0000024_1_56_29,0.0034211733274062,0.1640781887316371,0.8359218112683628,0.0040926953708926,0.0
S26054,0000024_23_30_29,0.0035634515394826,0.142221679698842,0.857778320301158,0.0041542802553362,0.0
S26055,0000024_9_30_17,0.003726074079346,0.0757718145115545,0.9242281854884454,0.0040315520970363,0.0
S26056,0000024_20_51_20,0.0036952824316676,0.0961087171724285,0.9038912828275714,0.0040881934607311,0.0
S26057,0000014_16_28_19,0.0001635533508374,0.9649548675553188,0.0350451324446811,0.0046669348759232,0.0
S26058,0000014_15_55_24,0.0010456205731105,0.7458527118037465,0.2541472881962535,0.0041142306909176,0.0
S26062,0000013_18_19_21,0.0009272474969309,0.7804091592861927,0.2195908407138073,0.0042226146314517,0.0
S26063,0000013_25_42_18,0.0013216832501537,0.6823512078917249,0.3176487921082751,0.0041608319722597,0.0
S26065,0000014_3_59_23,0.0002628219896075,0.9368221279177172,0.0631778720822827,0.0041600323174113,0.0
S26066,0000014_9_44_28,0.0016686413327425,0.5994870081706749,0.4005129918293251,0.0041662601882678,0.0
S26067,0000013_22_38_13,0.0012211966763668,0.7111830109832222,0.2888169890167777,0.0042282716142292,0.0
S26073,0000014_18_46_22,0.0005517700036388,0.8737440398339936,0.1262559601660063,0.0043702491582444,0.0
S26074,0000013_18_36_14,0.0011972993134593,0.7122393797146949,0.2877606202853051,0.004160747611234,0.0
S26075,0000013_19_42_12,0.001669652419096,0.623050622126995,0.376949377873005,0.0044293810179959,0.0
S26076,0000013_19_33_27,0.0017559350195621,0.593549707675242,0.406450292324758,0.0043201716242317,0.0
S26078,0000014_22_26_22,0.0003447683642315,0.9187038828436368,0.081296117156363,0.004240895829851,0.0
S26079,0000013_25_50_15,0.0019049529365646,0.536245904107932,0.4637540958920679,0.0041076789476119,0.0
S26082,0000014_8_28_22,0.0001288673252877,0.969887748093444,0.0301122519065558,0.0042795645336545,0.0
S26083,0000014_4_50_15,0.0009732870550092,0.7633550866632771,0.2366449133367228,0.0041128585494856,0.0
S26086,0000013_25_61_27,0.0016982372658227,0.5740484198822429,0.4259515801177571,0.0039869256157079,0.0
S26087,0000013_22_59_19,0.0006792881139086,0.8337836878433453,0.1662163121566546,0.0040867716597419,0.0
S26089,0000003_13_23_19,0.00321707687409,0.2031454569606866,0.7968545430393134,0.004037219718695,0.0
S26091,0000004_5_36_19,0.0036737032835487,0.1557803831632404,0.8442196168367595,0.0043515966820504,0.0
S26092,0000024_6_60_22,0.0037004423991079,0.1231404035325058,0.8768595964674942,0.0042201082294308,0.0
S26094,0000024_1_29_16,0.0035183886597025,0.1673859433052275,0.8326140566947724,0.0042257137402525,0.0
S26095,0000024_10_49_13,0.0032244258285776,0.2252367218615958,0.7747632781384042,0.0041618206742132,0.0
S26096,0000024_19_40_14,0.0031171999632552,0.2868646812785568,0.7131353187214431,0.004371119872234,0.0186666666666666
S26097,0000024_24_57_27,0.0037880656499504,0.1395342169662682,0.8604657830337318,0.0044023431548839,0.0
S26098,0000024_20_51_21,0.0038039923961237,0.0958406722292534,0.9041593277707466,0.0042072146791901,0.0
S26099,0000024_19_43_14,0.0028472338103564,0.3528077040893611,0.6471922959106389,0.004399362953402,0.0
S26100,0000001_3_46_22,0.0031334806010559,0.2524743687182566,0.7475256312817433,0.0041918035582046,0.0
S26102,0000001_23_41_17,0.002800903296494,0.3121689014230214,0.6878310985769787,0.0040720800532118,0.0
S26103,0000001_2_60_27,0.0032204461062728,0.2473592650237244,0.7526407349762756,0.0042788623530645,0.0
S26107,0000001_4_39_13,0.0028322107367434,0.3296700752258344,0.6703299247741655,0.0042250996592426,0.0
S26108,0000001_4_58_15,0.002570414331755,0.3908172636721648,0.6091827363278352,0.0042194471026042,0.0
S26109,0000007_16_33_23,0.0035464065906081,0.1601776812715457,0.8398223187284543,0.0042228058382368,0.0
S26111,0000006_3_46_14,0.0033457467390006,0.2194963274182297,0.7805036725817702,0.004286650859609,0.0
S26112,0000007_13_65_20,0.0033159001007789,0.188347234065401,0.8116527659345989,0.0040853678320934,0.0
S26113,0000007_9_21_19,0.0032790711911939,0.1886290537029015,0.8113709462970985,0.0040413958697422,0.0
S26115,0000021_6_54_13,0.001011954915193,0.7662941249905788,0.2337058750094212,0.0043300362695298,0.0
S26117,0000023_20_57_28,0.0023441215572702,0.4186697629436527,0.5813302370563472,0.0040323406694619,0.0
S26118,0000008_22_24_13,0.0020792005242568,0.5046460915384822,0.4953539084615178,0.00419740409582,0.0
S26120,0000001_8_17_17,0.0021610523811946,0.4937969450327804,0.5062030549672196,0.0042691413257761,0.0
S26121,0000001_8_26_17,0.0027432301717933,0.3508954935597721,0.6491045064402279,0.0042261764393496,0.0
S26124,0000009_16_19_25,0.002925261561838,0.3100017936161795,0.6899982063838205,0.0042395205303053,0.0
S26125,0000007_13_49_14,0.0035159918079264,0.155072668661353,0.844927331338647,0.004161294915571,0.0
S26126,0000021_25_23_20,0.0033900794651626,0.2365959040117255,0.7634040959882745,0.0044407404714982,0.0
S26127,0000021_19_18_19,0.0037394608695121,0.1333287699777753,0.8666712300222247,0.0043147398228694,0.0
S26130,0000005_10_20_24,0.0038189403134109,0.125061158937475,0.874938841062525,0.0043648082976556,0.0
S26132,0000005_6_53_21,0.0034447908094975,0.1692332031486118,0.8307667968513882,0.0041465196040011,0.0
S26133,0000005_6_35_24,0.0031942226663216,0.2053760427059208,0.7946239572940792,0.0040197915466819,0.0
S26134,0000011_21_32_15,0.00112677118974,0.7273086141611963,0.2726913858388037,0.0041320380776753,0.0
S26138,0000012_17_35_24,0.0016079044793307,0.6052734498077887,0.3947265501922112,0.0040734642211116,0.0
S26139,0000011_19_19_20,0.0022615318061279,0.4479017970460055,0.5520982029539945,0.0040962491709403,0.0
S26140,0000011_18_14_23,0.0034227541566266,0.1952623550334379,0.8047376449665621,0.0042532546824858,0.0
S26145,0000021_11_23_23,0.002270770333799,0.4597249824598409,0.540275017540159,0.0042029896998343,0.0
S26148,0000021_6_57_28,0.0014745779079321,0.645110225510808,0.354889774489192,0.0041550306994743,0.0
S26149,0000016_3_17_21,0.0034821093653495,0.1717069362227943,0.8282930637772057,0.0042039581370756,0.0
S26150,0000021_19_53_17,0.0036506427445986,0.1552108007736531,0.8447891992263469,0.0043213653156809,0.0
S26151,0000026_9_19_23,0.0024267748946858,0.4483708910879498,0.5516291089120502,0.004399287230277,0.0
S26154,0000023_2_38_19,0.0023015222370042,0.418351204288285,0.581648795711715,0.0039568933245844,0.0
S26157,0000025_14_18_21,0.0006169157496633,0.8538690793808082,0.1461309206191917,0.0042216647034683,0.0
S26160,0000025_14_37_27,0.0009125406642414,0.7971132793332826,0.2028867206667174,0.0044977840897754,0.0
S26161,0000025_14_35_14,0.0008621428323008,0.79671126418732,0.20328873581268,0.0042409768984705,0.0
S26162,0000025_14_14_23,0.0013057096204709,0.7021906041641545,0.2978093958358455,0.0043843802066964,0.0
S26163,0000025_11_59_18,0.0005811868955096,0.8590050513909998,0.1409949486090002,0.0041220405499873,0.0
S26165,0000002_22_50_18,0.00142767609012,0.648412977721672,0.351587022278328,0.0040606620826574,0.0
S26166,0000002_16_23_18,0.0027157238230163,0.3377131211165334,0.6622868788834666,0.0041005248776704,0.0
S26168,0000002_11_21_18,0.0028806783549838,0.2973153583527448,0.7026846416472552,0.0040995322570746,0.0
S26169,0000002_23_29_30,0.0013583769958544,0.6767515782816934,0.3232484217183066,0.0042022695381887,0.0
